Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author,start_line,end_line,copyright,copyright_holder
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/simple_template.html,file,simple_template.html,simple_template,.html,23,2017-06-03,f8609cf933ea55b4002143d3d34024612900e04e,4c1740a677dc89cb9d3a8cde38cf5b58,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/template_filter.html,file,template_filter.html,template_filter,.html,25,2017-06-03,b5aba8b18419c44a1a1b7151f5a260724cc71b1a,9d97da7c63b2b860c3e48952f85393cd,text/plain,"ASCII text, with no line terminators",HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/template_test.html,file,template_test.html,template_test,.html,51,2017-06-03,32e5f1ac00a4f78b9fcdfe70d185e632b7f3cc97,2c0ad1bd39b017a05ca96810d87e0e11,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/nested/,directory,nested,nested,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/nested/nested.txt,file,nested.txt,nested,.txt,11,2017-06-03,31d4d1c2e813623f945fe3c8db69ae39ff1d1179,9be6c03f94cec885939c2ac2a26d2370,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/,directory,test_apps,test_apps,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,23,16,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/.env,file,.env,.env,,22,2018-05-02,05e0695dcd88cfbe11566d192fd4112187907bd6,8fc6db31111223586a2ee9c932f3c3ea,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/.flaskenv,file,.flaskenv,.flaskenv,,28,2018-05-02,9eded0a65ae929504304962b646aca0b61060757,28d653585fa65b57c39aab9047e7c9c2,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/,directory,blueprintapp,blueprintapp,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,8,9,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/__init__.py,file,__init__.py,__init__,.py,227,2017-06-03,85e6671b8426748a6ca78351849c66eb7cabe201,d78e581d05f4287f3f12d291353a45df,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/,directory,apps,apps,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,7,8,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/__init__.py,file,__init__.py,__init__,.py,0,2017-06-03,,,inode/x-empty,empty,Python,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/,directory,admin,admin,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,4,4,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/__init__.py,file,__init__.py,__init__,.py,362,2017-06-03,e01c15a4bb02db61df3ff5832a8466192ece6817,bc314f5325ef17b15bdeb71646486245,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/static/,directory,static,static,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/static/test.txt,file,test.txt,test,.txt,11,2017-06-03,16fb9dcd849961878516073ae0565e6107b85902,4d76a9adc5695ff33e2093d37cda52d9,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/static/css/,directory,css,css,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/static/css/test.css,file,test.css,test,.css,18,2017-06-03,db271acedcc0e6612bff952469b5ce81470c651f,971097694a2f6291869132ebc61394c4,text/plain,ASCII text,CSS,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/templates/,directory,templates,templates,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/templates/admin/,directory,admin,admin,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/admin/templates/admin/index.html,file,index.html,index,.html,21,2017-06-03,c548f4f8d82fe43cce7b64bc0ded565665f4b797,a2fc0e2ea14068edb6f8e703f4d56b48,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/frontend/,directory,frontend,frontend,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,2,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/frontend/__init__.py,file,__init__.py,__init__,.py,310,2017-06-03,0e40552c4c01163fba9240c970385566429d2b7d,7fc0d5d2276d4f15db75d9c4677b4e79,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/frontend/templates/,directory,templates,templates,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/frontend/templates/frontend/,directory,frontend,frontend,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/blueprintapp/apps/frontend/templates/frontend/index.html,file,index.html,index,.html,24,2017-06-03,b69cb07e949be47dcefea75b1397fb1b564b1c82,c96923a29f1cd5bd08f34e37c521a1ae,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/,directory,cliapp,cliapp,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,9,2,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/__init__.py,file,__init__.py,__init__,.py,0,2017-06-03,,,inode/x-empty,empty,Python,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/app.py,file,app.py,app,.py,108,2017-06-03,ccf6e2edf6528bc53f2e1e976c231f53b1db624f,411c827292fb6aba401c39ece5e4cc66,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/factory.py,file,factory.py,factory,.py,330,2018-05-02,9c6bbf96777488d27e00968e03d057b30caee838,cef109e69d6bd0a04acc8dd2146be9d6,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/importerrorapp.py,file,importerrorapp.py,importerrorapp,.py,129,2017-06-14,e3f8a595f170cbe4a2f6dd2a49af0b53df59719c,cede455adc3a76f4df54720ce12f5041,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/message.txt,file,message.txt,message,.txt,38,2018-05-02,ae07a7d7e182b135bff32f44545e1f9a1c5d0535,2eb893907f4969fff47d350022dae88f,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/multiapp.py,file,multiapp.py,multiapp,.py,123,2017-06-03,32f7226126e400e49f7ccd6d01bc9e53c081e3a4,53a106751ec26d76e0b914572f0e1260,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/inner1/,directory,inner1,inner1,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,3,1,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/inner1/__init__.py,file,__init__.py,__init__,.py,55,2018-05-02,908d94e38ea607245993c4c27c0cdc6f5db29a5d,b851e1d0947cca8008fe92ae23f681e6,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/inner1/inner2/,directory,inner2,inner2,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/inner1/inner2/__init__.py,file,__init__.py,__init__,.py,0,2018-05-02,,,inode/x-empty,empty,Python,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/cliapp/inner1/inner2/flask.py,file,flask.py,flask,.py,47,2018-05-02,24998ab5d1bfcf63256548781643b35d9bb58b3b,3d20fbc3b8df4fb7d77d6832da32b43d,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/helloworld/,directory,helloworld,helloworld,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/helloworld/hello.py,file,hello.py,hello,.py,102,2018-05-02,722b7ccc4c79975708900a9a2ba8550c1f6e3146,6aac6ddd075350814f07e4eb7a9e5fd2,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/helloworld/wsgi.py,file,wsgi.py,wsgi,.py,22,2018-05-02,0aea0170e331fc6c30a68cf7aa20553795c883a1,f8b5a8f9f2f1748164276306d0c4206d,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/subdomaintestmodule/,directory,subdomaintestmodule,subdomaintestmodule,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/subdomaintestmodule/__init__.py,file,__init__.py,__init__,.py,74,2017-06-03,6c670a127da0595c183f957ab09f4c7a016451a7,b70cd9019e1ba1a6f7ae44f783a4ada5,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/subdomaintestmodule/static/,directory,static,static,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_apps/subdomaintestmodule/static/hello.txt,file,hello.txt,hello,.txt,16,2017-06-03,694c2fe4d5708e67b27f62ae07d0f3e35c381fcc,8767171cff727ed23c5c19f6c070c16d,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
